Vibration_mm_s,Temperature_C,Pressure_bar,Current_A,RPM,Operating_Hours,Label,Fault_Class
13.1168,57.6727,6.7340,19.3634,1540.4070,4814.4227,2,Bearing Wear
3.4535,50.1440,5.4187,16.7600,1511.1424,316.2036,1,Normal
4.6761,48.7353,5.6769,16.9347,1477.9092,173.2784,1,Normal
9.9766,58.0426,6.6944,18.0681,1635.7562,3923.8170,2,Bearing Wear
3.7063,49.2525,5.2238,16.8405,1507.5412,97.7198,1,Normal
14.7073,62.9305,7.1701,19.5899,1692.5229,6095.3647,2,Bearing Wear
5.3106,85.9225,7.1623,21.5289,1268.0495,3123.2945,4,Overheating
12.9615,80.4758,5.1821,22.6069,1563.8729,4150.5446,4,Overheating
16.5251,61.6162,8.2821,17.9133,1415.3029,2252.0569,3,Misalignment
11.3170,57.1588,6.2964,17.1823,1634.4046,3081.1724,2,Bearing Wear
5.4235,80.4465,5.4928,24.8924,1084.1602,4424.3555,4,Overheating
3.9549,51.3846,5.4682,17.0547,1477.3646,560.0816,1,Normal
4.9489,50.3317,5.6145,16.1446,1548.3642,475.8198,1,Normal
3.5266,57.5942,5.2327,16.6868,1531.7507,1108.7980,1,Normal
14.8276,60.1705,7.1634,19.9011,1619.7370,5773.8474,2,Bearing Wear
5.0003,48.8366,5.6139,15.6940,1474.5878,61.8440,1,Normal
18.2594,68.3270,7.9185,18.0918,1311.5531,2221.2367,3,Misalignment
11.6127,61.0359,7.2007,19.0189,1338.2024,5395.5732,2,Bearing Wear
2.8504,52.6728,5.1107,16.5641,1471.9333,448.8318,1,Normal
8.0385,51.0364,5.8131,16.6484,1408.2567,691.6982,2,Bearing Wear
21.0385,52.2183,8.6903,19.5109,1460.9075,4530.9622,3,Misalignment
21.2758,70.1665,7.0997,22.1917,1545.3353,4604.7111,3,Misalignment
4.5359,56.7923,5.7476,16.9552,1440.7721,1057.0835,1,Normal
7.6884,79.3729,7.4986,24.1329,1716.5572,812.6302,4,Overheating
14.5844,61.2298,7.0715,19.3125,1290.0690,6085.5451,2,Bearing Wear
8.7759,50.7999,6.2837,16.4828,1607.2634,1857.7766,2,Bearing Wear
3.3608,47.1324,5.7360,17.0902,1449.7759,38.8123,1,Normal
14.7606,64.9266,7.5613,21.2218,1255.6915,7616.8958,2,Bearing Wear
13.2041,82.7209,7.2088,20.8671,1206.7332,5266.2682,4,Overheating
15.2297,63.9201,7.4244,20.2537,1383.5318,6654.3250,2,Bearing Wear
14.3279,82.5432,6.3263,23.1223,1117.4057,2136.7793,4,Overheating
22.7071,66.7838,8.5185,17.7180,1417.7103,4224.6738,3,Misalignment
11.8255,60.0000,7.4054,22.9412,1639.8420,2641.7414,5,Combined Faults
12.6588,54.4739,8.2929,19.7139,1366.6940,53.5000,3,Misalignment
27.4136,49.7709,7.3054,20.2756,1660.9049,2385.4824,3,Misalignment
14.4999,84.7764,6.3820,25.2393,1989.4113,633.7902,4,Overheating
12.2603,63.0592,7.4390,19.0620,1696.4089,6381.4794,2,Bearing Wear
3.2370,51.9084,5.6827,16.2557,1485.1984,471.5423,1,Normal
8.7481,77.8339,6.6972,22.4264,1746.0492,1932.4953,4,Overheating
3.2427,63.4023,5.4716,15.9978,1450.8305,1385.9504,1,Normal
18.8451,53.5245,8.0903,20.6312,1313.7077,4477.0851,3,Misalignment
25.2343,62.3267,8.0130,22.3021,1519.6424,2431.2298,3,Misalignment
9.8227,60.0000,7.9998,24.0208,1383.3120,1285.4614,5,Combined Faults
10.7617,82.9746,7.4222,24.3483,1797.6424,4082.1379,4,Overheating
19.3223,63.1073,8.2620,18.3268,1503.1664,1387.2962,3,Misalignment
16.8561,68.0980,7.6182,20.5085,1578.5200,7616.4692,2,Bearing Wear
14.6806,60.0000,6.4117,21.0597,1500.7046,3288.5664,5,Combined Faults
12.7738,86.3541,5.6762,23.6763,1612.0038,771.9425,4,Overheating
11.9254,63.9338,8.2119,24.3278,1354.7902,6655.3372,5,Combined Faults
3.2428,60.2283,5.6023,16.2627,1517.0296,1192.8649,1,Normal
9.0930,48.4995,6.0587,15.8740,1220.3759,1217.8425,2,Bearing Wear
3.2062,65.3129,5.4554,16.4455,1472.9495,1818.2481,1,Normal
14.3261,64.7782,8.1850,19.0369,1310.5760,4245.7197,3,Misalignment
2.9410,64.4821,5.8280,16.1618,1407.4412,1583.3763,1,Normal
18.1952,61.4877,7.6872,18.8105,1420.2957,3929.0470,3,Misalignment
23.6751,60.9859,7.3802,19.2892,1742.6500,2269.8731,3,Misalignment
17.5422,51.1590,6.4853,20.4597,1442.5913,4667.6958,3,Misalignment
14.9995,62.4508,7.2263,19.3161,1315.4465,6331.6410,2,Bearing Wear
20.9068,53.2049,7.1939,21.5818,1524.5804,2731.2024,3,Misalignment
9.1165,74.9424,6.8008,22.1903,1534.0740,4640.1280,4,Overheating
3.9070,54.4432,5.3255,16.3319,1543.8917,525.0784,1,Normal
11.9839,55.5586,6.4964,17.7186,1596.0788,3763.0261,2,Bearing Wear
19.8072,53.3074,6.4835,18.8016,1649.1329,1128.4512,3,Misalignment
18.6696,68.4658,6.9750,18.9781,1508.6870,2445.4922,3,Misalignment
12.3668,59.6230,6.6812,17.4885,1259.3204,3934.7379,2,Bearing Wear
3.1433,51.3714,5.2767,15.9480,1552.5981,481.4859,1,Normal
16.9604,68.1388,7.6243,20.2459,1697.8844,7428.5327,2,Bearing Wear
20.1311,65.7755,7.5140,20.6398,1433.9293,437.0154,3,Misalignment
18.6678,69.2903,7.4783,21.3628,1537.6881,2119.4539,3,Misalignment
4.6480,46.3497,5.3080,16.7236,1440.2913,205.8781,1,Normal
19.6071,61.0393,7.0199,22.1818,1321.4593,4819.5738,3,Misalignment
22.1222,55.5342,7.5302,20.0485,1301.5400,4090.8906,3,Misalignment
16.3237,62.9635,7.4295,20.7045,1360.5314,7082.5456,2,Bearing Wear
16.3227,81.6264,7.3530,22.2518,1551.5594,3065.4254,4,Overheating
19.0485,70.1975,8.3818,26.7062,1667.2802,6904.7845,5,Combined Faults
14.8864,63.7597,7.0179,23.3513,1445.3788,4063.3885,5,Combined Faults
23.8671,64.8141,7.0672,17.4729,1331.4578,1041.5331,3,Misalignment
4.7700,47.6513,5.6481,16.5952,1516.8159,148.0854,1,Normal
8.6266,48.8092,5.8970,16.0030,1262.7518,1093.6211,2,Bearing Wear
11.1487,54.1953,6.6784,17.9679,1368.8268,2852.1867,2,Bearing Wear
18.5688,66.0861,7.5358,22.0014,1706.1352,5990.1651,5,Combined Faults
14.5165,82.2251,5.1210,25.3419,1684.2015,2528.6395,4,Overheating
19.4227,69.9806,7.6143,24.9093,1774.1511,5580.5277,5,Combined Faults
14.3646,61.7475,8.1435,20.7800,1142.9110,4934.7831,5,Combined Faults
2.9620,60.0196,5.7553,16.7812,1576.8291,1419.1566,1,Normal
17.2734,73.4995,5.3266,19.7983,1262.7807,5508.4943,4,Overheating
12.6366,82.4121,5.5739,22.8009,1857.1657,4281.3769,4,Overheating
18.8030,78.3838,6.7091,22.4289,1722.7750,1426.9187,4,Overheating
14.3733,67.7437,7.8198,25.2704,1424.1977,4447.0276,5,Combined Faults
13.6032,81.9930,7.2059,22.0434,1112.7382,4003.1831,4,Overheating
12.7023,74.5869,6.2480,22.4039,1353.3401,3956.9274,4,Overheating
11.6640,58.4646,6.9914,19.4103,1372.1858,3772.1754,3,Misalignment
10.7731,83.1874,5.5946,23.0417,1095.7923,3420.4703,4,Overheating
3.9681,48.9616,5.6956,16.4905,1454.6374,101.0394,1,Normal
3.2100,55.8090,5.7092,16.1454,1440.3814,701.4679,1,Normal
11.5001,57.9113,7.1372,18.9694,1309.8413,5245.5685,2,Bearing Wear
8.8065,52.3501,6.1396,17.5122,1453.1166,1826.5494,2,Bearing Wear
21.8526,67.4181,6.7260,21.1396,1658.5331,3591.0147,3,Misalignment
19.6128,58.6596,7.6709,17.5929,1760.8401,3150.5551,3,Misalignment
4.0861,74.0377,5.6603,22.2525,1365.7833,1768.6515,4,Overheating
13.6997,87.4907,5.4948,22.7093,1965.8405,5213.7933,4,Overheating
14.1290,62.7266,6.9428,18.2239,1310.7572,5149.2555,2,Bearing Wear
14.8987,74.4741,6.5875,22.9482,1811.0483,2415.5314,4,Overheating
2.7180,51.7048,5.2550,16.9538,1427.9018,673.8537,1,Normal
4.4875,56.5903,5.5128,17.0485,1431.1515,1069.7963,1,Normal
16.4472,76.0705,7.0875,22.2829,1854.2596,3538.8300,4,Overheating
16.7081,62.4507,7.7184,23.3730,1787.6763,4484.2627,5,Combined Faults
13.1938,63.8415,6.5400,21.8809,1263.8577,4698.1265,5,Combined Faults
15.9667,82.0565,6.8282,23.8059,1763.6951,4642.5607,4,Overheating
4.6545,56.6017,5.6719,16.9801,1493.1217,774.7859,1,Normal
9.8146,53.8423,6.3308,17.0376,1498.5100,2656.0665,2,Bearing Wear
16.5304,61.9232,9.1201,23.2664,1695.8463,2361.0040,5,Combined Faults
8.5141,50.0120,6.3399,16.0802,1526.9535,1610.7179,2,Bearing Wear
5.2222,62.0976,5.3853,17.0201,1523.5578,1728.2737,1,Normal
16.8564,63.8101,7.2993,20.2515,1639.8686,7068.8399,2,Bearing Wear
13.2990,64.8766,7.7294,20.1770,1333.6526,7032.5495,2,Bearing Wear
20.1324,54.6145,8.0004,20.1383,1614.1634,1665.7037,3,Misalignment
15.5194,64.3554,7.5883,19.8499,1615.5257,6606.6325,2,Bearing Wear
16.8602,80.1881,7.2976,22.0901,1300.2473,1416.0725,4,Overheating
3.3862,50.6246,5.7309,16.2175,1422.1609,393.3457,1,Normal
2.4226,64.8872,5.6427,16.1773,1433.1732,1639.3164,1,Normal
16.9831,63.7975,7.7087,20.6934,1503.3555,7201.9111,2,Bearing Wear
4.3530,54.9151,5.6412,16.8263,1408.0864,728.7232,1,Normal
4.4685,52.5615,5.5107,16.6242,1424.8898,833.4645,1,Normal
4.6995,67.2453,5.3179,16.4800,1556.9444,1935.1861,1,Normal
14.3192,65.3534,7.7544,19.7196,1533.4013,7408.2700,2,Bearing Wear
13.2232,69.2504,7.5579,21.3949,1176.7797,101.6964,4,Overheating
10.6609,54.9849,6.5813,17.5505,1321.8845,3314.2523,2,Bearing Wear
3.1595,55.0726,5.2602,16.6051,1458.4676,1041.5412,1,Normal
8.4703,79.8356,5.3989,23.7997,1513.0956,820.1625,4,Overheating
15.3779,67.2035,8.6700,21.5987,1379.9826,3822.9332,5,Combined Faults
9.8956,72.1687,6.2029,21.3456,1323.8047,4390.8619,4,Overheating
19.0974,53.5357,7.9793,20.8644,1370.1603,2607.5304,3,Misalignment
13.9852,63.4228,7.5752,20.0114,1596.5330,6982.7565,2,Bearing Wear
13.2871,57.9924,7.1122,18.9413,1688.3462,4525.8262,2,Bearing Wear
3.5694,56.1556,5.7530,15.8641,1468.1182,997.6339,1,Normal
4.2268,58.4356,5.3943,15.8829,1457.4993,1282.3797,1,Normal
13.5941,67.2172,8.6278,23.6839,1714.6808,7013.1745,5,Combined Faults
13.8772,66.0464,8.1537,23.1912,1505.1174,6218.6574,5,Combined Faults
14.5426,65.0777,7.3101,20.2108,1443.3825,6593.6351,2,Bearing Wear
14.3308,60.0000,8.5079,23.9923,1823.6473,1949.6226,5,Combined Faults
10.9439,60.0000,7.1855,22.4009,1104.5378,2663.5345,5,Combined Faults
21.5965,53.8667,8.5479,22.5006,1762.6680,4960.0613,3,Misalignment
18.9376,70.5656,7.8909,21.7491,1353.7912,7339.3391,5,Combined Faults
13.7058,62.7512,6.5100,21.8465,1895.3839,2099.3907,5,Combined Faults
5.0526,93.1492,6.1519,24.0398,1738.6480,1144.0645,4,Overheating
5.3016,63.9046,5.6550,16.5695,1543.9376,1857.0563,1,Normal
9.2560,58.9464,5.5598,21.2790,1049.6420,257.1681,4,Overheating
22.8014,50.7905,7.6212,19.9184,1692.7406,2660.7228,3,Misalignment
21.5594,57.3293,6.6700,20.1214,1573.2228,4480.2199,3,Misalignment
12.6753,51.0715,8.4785,19.5676,1583.0526,2815.0194,3,Misalignment
15.6633,68.0716,7.0807,21.7698,1528.1546,6424.7896,5,Combined Faults
11.5401,79.7299,7.0750,22.8710,1893.8475,4993.8634,4,Overheating
2.9751,56.9674,5.8294,17.0397,1577.1326,736.9364,1,Normal
15.3023,67.6832,7.7691,20.0718,1648.0725,7806.1119,2,Bearing Wear
11.4954,62.7558,7.6567,21.7525,1357.2492,3456.5254,5,Combined Faults
3.3864,74.0022,6.8788,20.5568,1074.0502,5377.4415,4,Overheating
17.5135,67.2259,7.6387,24.3475,1488.3399,6939.4196,5,Combined Faults
14.6049,69.3114,8.3184,19.2623,1421.5608,4149.3182,3,Misalignment
12.7057,60.3432,7.8201,22.1732,1236.6272,4230.8492,5,Combined Faults
5.1761,84.7536,6.9054,24.0826,1382.1145,2431.4661,4,Overheating
15.5600,53.8973,6.9731,18.9168,1540.9944,103.2018,3,Misalignment
15.3230,60.0000,7.3871,24.5923,1422.0657,3806.4357,5,Combined Faults
15.6608,67.0675,7.3853,20.6093,1515.5049,7288.3047,2,Bearing Wear
12.8547,60.0000,9.0387,22.9450,1138.9254,3651.6933,5,Combined Faults
7.1501,79.7239,6.8910,21.6595,1230.2325,5561.0600,4,Overheating
18.0428,63.1700,8.3986,21.6052,1329.7854,333.5302,3,Misalignment
17.5510,81.1443,6.3607,21.5447,1472.9419,4308.3203,4,Overheating
12.0751,56.7408,6.9912,18.8808,1238.7263,4467.4770,2,Bearing Wear
4.8872,66.7295,5.5439,15.7437,1544.3673,1835.7200,1,Normal
11.3299,81.5808,6.9528,22.3815,1639.5303,4230.7344,4,Overheating
3.7831,85.2818,5.4642,23.9346,1897.5570,5820.1459,4,Overheating
25.1778,51.3207,6.6749,22.5767,1742.2548,3581.4941,3,Misalignment
13.8658,59.6189,7.3700,19.1694,1537.0851,5551.5382,2,Bearing Wear
21.4580,57.5920,6.3946,22.0604,1773.1605,3190.5961,3,Misalignment
8.6481,53.4446,6.2176,16.8570,1252.3991,2167.4670,2,Bearing Wear
10.8180,68.7557,5.5973,23.3276,1330.3116,4696.6464,4,Overheating
15.5579,69.4805,6.9994,21.7326,1704.8573,7045.3206,5,Combined Faults
8.4881,48.8406,6.2109,16.7014,1214.0871,1776.8486,2,Bearing Wear
12.9914,60.0000,9.0107,24.0707,1598.1851,1762.2058,5,Combined Faults
3.9131,51.0052,5.4402,15.8856,1548.7552,664.4890,1,Normal
14.0675,82.6396,6.3901,25.1722,1811.3878,2272.7931,4,Overheating
3.5155,56.8936,5.3989,15.7985,1595.7268,997.2791,1,Normal
4.2898,48.6372,5.2855,15.8206,1559.4825,233.4371,1,Normal
18.0324,82.5123,6.6394,24.0498,1458.4157,1123.3514,4,Overheating
12.6020,64.5196,7.2071,19.2091,1231.7504,5806.9926,2,Bearing Wear
17.7182,64.1328,8.5186,21.2214,1344.2550,6366.0920,5,Combined Faults
13.6752,60.9119,8.2920,23.1425,1190.3111,3735.2691,5,Combined Faults
18.4452,69.1125,8.6626,26.7845,1584.8780,6816.2960,5,Combined Faults
11.7616,59.8511,7.1330,18.3902,1667.0206,5392.1903,2,Bearing Wear
8.3412,87.3406,6.4132,22.4630,1639.5864,5829.9972,4,Overheating
4.5901,62.2856,5.2883,16.4910,1407.6834,1812.4315,1,Normal
15.0516,65.6376,7.6631,20.4131,1210.9883,7856.7730,2,Bearing Wear
3.0241,50.2021,5.3704,16.7448,1595.2489,403.2799,1,Normal
21.1158,81.9972,6.2275,22.6539,1664.2433,5381.4258,4,Overheating
4.4154,50.6293,5.3569,15.7761,1498.6490,161.5435,1,Normal
14.6885,64.1132,7.9265,23.1050,1626.4636,1589.5799,5,Combined Faults
14.0164,58.8244,6.7292,19.3661,1406.1341,4703.8774,2,Bearing Wear
3.0608,76.3907,6.6075,21.9118,1592.5273,5512.0326,4,Overheating
3.9630,54.8541,5.6151,15.6823,1573.8416,718.0257,1,Normal
19.0030,64.3268,7.9956,20.4078,1257.0603,6187.8769,5,Combined Faults
14.7163,66.1812,8.3331,24.9754,1780.7891,7259.1939,5,Combined Faults
20.4262,69.8793,7.8026,21.7630,1740.6547,4690.0187,5,Combined Faults
4.5723,53.0263,5.5068,16.7948,1577.5362,566.2702,1,Normal
4.0452,56.4135,5.3275,16.3212,1464.6532,1175.2699,1,Normal
13.1959,60.0000,7.8284,22.7362,1297.8862,1763.6202,5,Combined Faults
12.6613,66.4576,8.3867,20.8882,1620.8765,4808.1173,3,Misalignment
18.0236,82.8168,6.9473,22.0700,1895.3035,2999.9423,4,Overheating
20.0193,67.1375,6.4539,21.9508,1743.4206,345.5335,3,Misalignment
10.8027,53.8173,6.6871,18.3937,1389.9986,3129.4989,2,Bearing Wear
15.2528,71.1463,7.5598,18.8439,1748.7993,7944.1693,5,Combined Faults
18.1864,69.5959,6.5996,18.3606,1797.9751,2809.7191,3,Misalignment
10.2954,76.4563,5.6965,21.9905,1351.5800,1627.1578,4,Overheating
4.7898,66.1273,5.5964,15.9390,1591.1721,1961.5149,1,Normal
2.6460,57.6951,5.6194,15.7832,1427.5799,1311.8309,1,Normal
17.4512,69.3104,7.6794,21.2037,1522.2902,7723.5542,2,Bearing Wear
6.3515,70.6410,7.2058,20.3996,1024.2123,1575.6522,4,Overheating
13.3768,62.5549,6.2626,23.2285,1410.9507,3882.9656,5,Combined Faults
19.3571,63.6579,8.1941,18.4844,1710.4335,585.9497,3,Misalignment
8.3660,48.5969,5.8542,16.5707,1295.1043,1258.5664,2,Bearing Wear
11.5727,58.5778,6.6539,17.8499,1647.1359,3860.0631,2,Bearing Wear
12.8707,56.3383,6.7093,18.3059,1378.1447,4390.3383,2,Bearing Wear
9.6534,56.3037,6.4181,17.9134,1205.8236,2953.3590,2,Bearing Wear
8.2988,54.5377,6.3313,17.2763,1629.9071,2794.2792,2,Bearing Wear
7.4851,54.1560,6.1333,16.5345,1575.4554,2002.6468,2,Bearing Wear
3.3660,57.8703,5.7404,16.7621,1456.7202,836.5546,1,Normal
14.4246,67.3082,7.1246,25.6318,1776.8594,5124.4128,4,Overheating
11.8143,89.3952,5.7762,25.5138,1880.5217,5892.9807,4,Overheating
15.0318,64.8754,7.9503,20.3409,1254.3473,7832.6229,2,Bearing Wear
14.8991,63.8865,7.5183,22.4377,1791.1154,2728.6310,5,Combined Faults
16.6024,60.0000,8.3734,23.1071,1174.1564,5545.2329,5,Combined Faults
12.3280,58.3725,6.9067,19.2098,1331.1868,5281.3999,2,Bearing Wear
12.2318,66.7608,6.3252,19.3288,1673.7857,2432.7190,3,Misalignment
18.1332,67.5337,6.5736,19.6909,1677.3735,122.1481,3,Misalignment
16.6125,61.3240,7.0510,22.2429,1796.1723,4057.1930,3,Misalignment
2.8400,56.2453,5.4074,16.5409,1432.2544,1002.0896,1,Normal
14.5022,64.4682,7.1874,22.1695,1536.7954,2272.5518,5,Combined Faults
3.1633,60.2575,5.3507,15.9428,1409.1325,1573.8823,1,Normal
17.6819,66.4890,7.8369,23.3460,1589.2383,6848.9340,5,Combined Faults
13.4821,60.0000,8.9152,20.1315,1890.5623,1726.0050,5,Combined Faults
17.8944,60.8498,6.5429,22.0189,1415.6302,4931.9439,5,Combined Faults
7.8880,91.0199,5.0842,23.8023,1564.7881,4487.8511,4,Overheating
2.5981,48.6214,5.7111,16.9330,1469.2957,38.0683,1,Normal
20.0466,59.6924,7.2958,22.4006,1443.6724,2774.3529,3,Misalignment
9.3074,52.4728,5.9004,16.5732,1469.6054,1308.1231,2,Bearing Wear
13.0224,60.4604,7.9602,22.5080,1605.8385,2082.8476,5,Combined Faults
3.1149,79.1584,6.9694,21.3932,1458.5005,1695.6002,4,Overheating
10.3301,51.3528,6.1345,17.0869,1437.3751,2283.6577,2,Bearing Wear
19.3920,72.1228,6.0596,22.2607,1685.0963,1224.4846,4,Overheating
7.8411,80.1859,7.4711,24.2236,1615.1995,4800.7624,4,Overheating
13.7368,67.7202,8.7756,24.6987,1892.8140,7661.2441,5,Combined Faults
7.4570,48.4423,6.0372,17.2475,1493.2990,1444.7029,2,Bearing Wear
13.9888,60.0000,8.6762,22.7090,1531.4215,2746.5808,5,Combined Faults
12.9316,51.2248,8.4701,20.9146,1565.8459,1287.9550,3,Misalignment
4.7288,58.8134,5.4509,16.3430,1528.7916,1413.4972,1,Normal
4.0807,57.1471,5.6637,16.7852,1556.7648,876.7725,1,Normal
18.6193,70.7205,7.5330,24.0133,1688.2939,7941.2281,5,Combined Faults
2.7729,58.8593,5.4534,16.6328,1421.8109,1390.0768,1,Normal
14.9377,62.3549,6.7972,22.5322,1875.5507,2404.5731,5,Combined Faults
12.8029,72.3260,8.1838,22.3344,1547.3011,5443.0517,5,Combined Faults
17.2725,66.7126,7.8913,20.8831,1612.8849,7979.7296,2,Bearing Wear
6.2966,81.8391,5.3295,24.6198,1857.4867,1316.9917,4,Overheating
3.3455,61.3560,5.5054,15.9607,1489.6481,1641.1142,1,Normal
3.5986,83.4092,7.1733,24.0396,1488.0534,5752.0636,4,Overheating
18.8832,52.7190,7.5707,17.8554,1362.6788,4239.8405,3,Misalignment
4.1463,47.0736,5.2098,15.9014,1563.0531,136.5262,1,Normal
7.5683,76.2354,5.4141,23.4378,1784.0055,4136.4268,4,Overheating
12.7844,50.5865,7.2887,19.9333,1302.6889,3607.4170,3,Misalignment
15.5838,67.2458,6.7821,22.6725,1642.8919,3037.6602,5,Combined Faults
3.8135,61.5105,5.2675,15.8975,1530.1560,1403.7634,1,Normal
12.4672,62.1140,7.0609,19.5796,1269.4590,6211.5231,2,Bearing Wear
3.0023,80.7448,5.1277,24.9479,1490.4719,4540.3203,4,Overheating
9.0058,85.7057,5.1291,22.2101,1510.8187,4526.5538,4,Overheating
4.3484,64.3184,5.3537,16.2736,1404.1269,1988.1809,1,Normal
20.4580,59.4298,8.1825,20.8320,1545.2452,1497.0671,3,Misalignment
14.0710,69.3702,8.7051,23.2831,1838.6544,5414.7587,5,Combined Faults
14.6429,72.4844,7.7700,21.9849,1685.0688,7835.5391,5,Combined Faults
18.8140,65.0608,7.0583,19.4496,1380.7679,1127.2870,3,Misalignment
19.2710,75.2147,9.4559,26.5156,1887.5346,6535.5445,5,Combined Faults
4.0648,50.8031,5.2584,15.9865,1535.2301,526.9786,1,Normal
17.0754,61.3256,8.6040,20.1174,1779.7265,1265.8458,3,Misalignment
9.8286,60.0000,8.2330,20.9399,1505.8424,1443.4552,5,Combined Faults
3.9800,57.3446,5.6118,16.8176,1425.4552,1100.4794,1,Normal
19.3099,53.6887,8.5603,19.4217,1591.4860,748.7026,3,Misalignment
3.2676,92.6762,6.2829,25.6608,1904.7536,2595.5955,4,Overheating
15.2304,53.5710,6.2190,18.8769,1388.2925,2926.9995,3,Misalignment
22.3722,60.7790,7.3459,17.8771,1325.4805,3599.7946,3,Misalignment
16.2086,67.6063,8.8205,28.1609,1833.3037,3647.2534,5,Combined Faults
13.5044,61.6454,7.3504,19.0954,1394.9165,6360.7797,2,Bearing Wear
22.2591,69.1887,8.0254,26.3139,1898.4784,7005.4129,5,Combined Faults
17.6887,82.4882,5.4778,22.4039,1767.9170,3936.5520,4,Overheating
3.8568,56.2876,5.3998,16.9256,1504.1840,753.8343,1,Normal
17.8033,50.1750,7.8394,18.4456,1390.3943,926.1467,3,Misalignment
21.5638,69.4533,6.9566,21.8198,1374.8402,869.8960,3,Misalignment
19.2893,65.1007,7.7888,22.3956,1543.1567,4651.4289,3,Misalignment
15.9959,65.1167,7.6484,20.3734,1361.2627,7264.6585,2,Bearing Wear
12.2846,70.8415,6.6709,21.3288,1699.6256,52.2608,3,Misalignment
8.0493,83.6146,6.6631,24.4423,1276.1342,2465.5171,4,Overheating
10.8424,68.5640,8.5186,24.4000,1638.3452,4157.9972,5,Combined Faults
17.7810,66.6290,7.3725,20.4704,1526.1110,7487.7885,2,Bearing Wear
10.8808,58.7115,6.9442,17.8075,1590.1201,4453.1934,2,Bearing Wear
14.4534,60.0000,6.5006,20.5153,1679.9109,1776.8860,5,Combined Faults
3.7086,48.6711,5.5784,15.8591,1507.6787,368.2784,1,Normal
12.9064,60.6774,7.3003,19.2645,1270.1033,5796.0825,2,Bearing Wear
2.5978,59.8314,5.5025,15.5966,1441.5461,1365.7893,1,Normal
22.6815,50.9762,7.0552,18.8741,1544.8857,2813.9010,3,Misalignment
13.7273,60.6427,7.0716,18.5062,1300.6843,5003.4868,2,Bearing Wear
3.7926,60.1618,5.3168,17.0622,1562.4594,1419.1168,1,Normal
2.6864,57.9912,5.7429,16.7375,1559.8433,771.1123,1,Normal
19.5472,56.8863,8.4719,18.5811,1431.0810,594.4580,3,Misalignment
18.5518,66.8872,8.1227,19.9551,1630.7961,3868.4582,3,Misalignment
23.6111,67.8696,8.0358,22.0592,1691.9680,329.3703,3,Misalignment
17.4906,66.7266,7.5671,21.9361,1799.1702,860.1076,3,Misalignment
18.9134,63.3586,6.5951,20.9212,1469.4974,3108.8573,3,Misalignment
8.1622,53.3337,6.2645,16.3154,1401.7548,1522.5815,2,Bearing Wear
10.5932,67.8994,6.7674,19.8646,1354.1681,4923.3405,3,Misalignment
8.0000,60.3344,6.9142,23.5971,1538.3073,1958.5500,5,Combined Faults
6.7817,75.1634,6.4105,20.5111,1282.7395,3740.3784,4,Overheating
8.7156,55.0412,6.1828,17.2543,1614.3078,2312.6085,2,Bearing Wear
9.6793,51.8335,6.3813,17.1072,1453.8412,2131.8154,2,Bearing Wear
13.5779,84.0852,6.3593,22.5195,1296.0235,2579.0000,4,Overheating
3.6865,54.5869,5.6422,16.6222,1492.7423,867.4699,1,Normal
20.5225,73.5844,9.2455,24.6175,1867.9525,7616.8662,5,Combined Faults
18.4667,79.3137,6.3011,24.3015,1377.3754,2873.1356,4,Overheating
2.8299,53.2795,5.7667,16.4082,1425.8726,550.3051,1,Normal
14.2228,66.0069,7.2143,25.7273,1705.8345,1990.2447,4,Overheating
18.9072,61.2169,6.8917,22.1779,1314.5862,770.6873,3,Misalignment
10.1867,52.7498,6.2868,17.1574,1456.1219,2925.8330,2,Bearing Wear
13.2710,60.0883,6.9158,21.4549,1439.7330,28.6885,3,Misalignment
12.5269,60.0000,8.9692,21.4822,1244.3812,3291.7233,5,Combined Faults
14.7764,70.4009,5.9307,21.5685,1251.9296,1423.2141,4,Overheating
16.9921,63.7473,7.5767,20.2008,1476.5923,7065.1652,2,Bearing Wear
21.3410,87.3335,6.7830,23.0429,1876.1384,4121.6185,4,Overheating
17.9402,67.4233,7.3991,26.7575,1589.2101,5346.7833,5,Combined Faults
20.5594,71.7093,7.4368,22.6446,1458.1782,7440.6775,5,Combined Faults
